test_smile,dmpnn_pre_pro,dmpnn_xgb_pre_pro,morgan_xgb_pre_pro,dmpnn_morgan_xgb_pre_pro,target
CCCCCCCCCCCCCCCCO,[2.3535323291440518e-18],0.0013350205,1.6705484e-05,0.0022032673,0.0
CCCCCCCCCCC(CO)CCCCCCCC,[2.1767115130677258e-18],0.0013350205,2.2112146e-05,0.0022032673,0.0
CCCCCCCCCCCCCCCCCCCCCCO,[5.942155844839126e-19],0.0013350205,1.6705484e-05,0.0022032673,0.0
CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,[0.0007159031229093671],0.0013296397,0.0005405402,0.0010052827,0.0
[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCCCC(=O)OC)[C@]1([H])O,[2.6913498096803323e-09],0.0013292916,4.1787105e-05,0.0014493915,0.0
OC[C@H](O)[C@@H](O)CO,[7.751545516576641e-10],0.0013281665,1.774955e-05,0.0019941889,0.0
[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[2.016702005391835e-08],0.001327846,0.001337843,0.0012122252,0.0
COC1=CC(=CC(OC)=C1OC)N(C)CC1=C(C)C2=C(N)N=C(N)N=C2N=C1,[0.0007332880632020533],0.0013278135,0.0017626724,0.002465472,0.0
CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,[0.015549231320619583],0.0013277535,0.006558838,0.0012079956,0.0
CNC(=O)[C@@H](N)C(C)(C)C,[1.5194257684925105e-05],0.0013277119,0.00037580653,0.0016898472,0.0
[H][C@]1(CO)O[C@@]([H])(C2=C3N=CN=C(NC)C3=NN2)[C@]([H])(O)[C@]1([H])O,[1.2426395187503658e-05],0.0013257659,0.0011638108,0.001228573,0.0
[H][C@]1(F)[C@@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H]1O,[7.763178544450966e-09],0.0013253215,8.544071e-05,0.0018933023,0.0
CC(C)C[C@@H](NC(N)=N)C(=O)NCC(=O)N1CCC(CC1)C1=CC(=NN1C)C1=CC=C(OCC2=CC=C(O2)C(O)=O)C(Cl)=C1Cl,[0.026733770966529846],0.0013252577,0.017990679,0.0014456729,0.0
CC(O)CCO,[2.132530957377199e-10],0.001322666,2.6744658e-05,0.0022602472,0.0
CC(=O)N[C@@H](CCC(N)=O)C(O)=O,[5.9001409681513906e-05],0.0013212098,0.00012985563,0.0024779225,0.0
CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,[1.2636649060482341e-08],0.0013208846,0.00015745488,0.0013595899,0.0
N1C=C(C(=N1)C1=NC=CC=C1)C1=C2C=CC=CC2=NC=C1,[6.615937309106812e-05],0.0013205807,0.00048780622,0.001560696,0.0
CC1=C2C(=O)N(C(=O)C2=CC=C1)C1=CC(=CC=C1O)C1=CC=CC=C1,[0.009441394358873367],0.0013193381,0.006123544,0.0015248408,0.0
COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,[0.0062448629178106785],0.0013179592,5.6724777e-05,0.002260041,0.0
[H][C@]1(CNC2=C(N1)C(N)=NC(N)=N2)C1=CC=CC=C1,[0.001355759217403829],0.0013174973,0.0026575385,0.0020986344,0.0
N[C@@H](CCO)C(O)=O,[7.511349394917488e-05],0.001317193,4.2764594e-05,0.0015249976,0.0
NC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2,[0.0005452799960039556],0.0013167402,0.0028991657,0.0025921417,0.0
O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1,[0.00010284553718520328],0.0013162806,5.9539376e-05,0.001968762,0.0
C[C@H](O)[C@@H](O)[C@@H](O)[C@H](F)C=O,[2.3649688500881894e-06],0.001316253,7.109773e-05,0.0018793241,0.0
CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,[0.00014475938223768026],0.0013143722,0.0019840053,0.0015704602,0.0
[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)C=O,[3.3838367130556435e-07],0.0013140454,1.9557567e-05,0.0016211123,0.0
CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,[0.0005044481949880719],0.001313022,0.0065338025,0.002060152,0.0
[H][C@]1(CCCCCCCCC(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)C[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]2(C)[C@@]1([H])O,[1.1904754870784018e-07],0.0013119763,0.023040082,0.0013452414,0.0
C[C@@H]1CNS(=O)(=O)N(C1)C1=CC2=CC=NC(C#N)=C2C=C1,[6.47500273771584e-05],0.001311054,0.008015318,0.0011588732,0.0
CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CN=CN2)NC1=O)C(O)=O,[0.00011591105430852622],0.001311052,0.21946417,0.002036463,0.0
[H][C@]1(CO)O[C@@]([H])(N2CNC3=C2N=CN=C3O)[C@]([H])(O)[C@]1([H])O,[2.8376058253343217e-05],0.0013084392,0.0017848356,0.0012334607,0.0
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,[0.0001490012218710035],0.001308311,0.05973775,0.0022758804,0.0
NC(=O)OC[C@H]1[C@@H]2NC(N)=N[C@]22N(CCC2(O)O)C(=N)N1O,[0.007218509912490845],0.0013068893,0.0044120317,0.002162529,0.0
NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,[0.00012868056364823133],0.0013057198,0.0025824527,0.0022942831,0.0
NC1=CC(F)=CC(F)=C1,[0.00043917991570197046],0.0013055644,0.00012977714,0.001157551,0.0
C[C@H]1CCC[C@@H](C)N1NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,[6.113827566878172e-06],0.0013052492,0.0010115934,0.001359437,0.0
CSCC[C@H](NC(C)=O)C(O)=O,[1.193299704027595e-05],0.0013050286,6.3376974e-05,0.0015274137,0.0
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[0.00022941043425817043],0.0013040508,0.00021722812,0.0012156351,0.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,[2.788397432595957e-05],0.0013033566,0.0052480465,0.0022098173,0.0
OCC(O)=O,[0.0003166046808473766],0.0013032194,1.0691461e-05,0.002140627,0.0
C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,[4.528792008073879e-09],0.0013001015,6.7040375e-05,0.001435263,0.0
NC1=NC=NC2=C1N=CN2[C@H]1CC[C@@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)O1,[0.0006535236607305706],0.0012978931,0.012706481,0.0014572553,0.0
C[N@H+](CCC=C(C)C)[C@@H]1CCC(C)=CC1,[0.00021512141393031925],0.0012972442,5.4533346e-05,0.0012917313,0.0
CC[C@H]1[C@@H](COC2=C3C=C(OC)C(=CC3=CC=N2)C(N)=O)NC(=O)[C@H]1F,[0.011769021861255169],0.0012955607,0.003920516,0.0021286295,0.0
C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,[0.0020683107431977987],0.0012931377,0.002333095,0.0012627526,0.0
CN(CCO[P@@](O)(=O)OP(O)(O)=O)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[0.03072790615260601],0.0012896323,4.585337e-05,0.0018712692,0.0
COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](CC(=O)N3CCCCC3)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3CC3)=C2C=C1)C1=CC=CC=C1,[0.00041368388338014483],0.0012882708,0.117607,0.0012259469,0.0
NS(=O)(=O)OC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1,[0.0036771914456039667],0.0012881089,0.00046676732,0.0018686989,0.0
[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=C(CO)C(O)=NC1=O,[9.858395060291514e-05],0.001284784,0.000114396076,0.0011660508,0.0
O[C@H]([C@H]1CCCN1C1=CC=C(C#N)C(=C1)C(F)(F)F)C(F)(F)F,[3.2471004942635773e-06],0.0012835658,0.0006051109,0.0010209462,0.0
CCCCCCCCCCCC(Cl)=O,[6.942213595434107e-14],0.0012830977,1.3121613e-05,0.0011861298,0.0
CN1CCC2=C(C1)C1=CC=CC=C1N2CC1=CC=CC=C1,[0.00016647313896100968],0.0012829895,0.0007262345,0.0015637567,0.0
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,[0.0003538387536536902],0.0012829645,0.06418919,0.0016646786,0.0
OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2,[0.29551681876182556],0.0012823353,8.301691e-05,0.0010396031,0.0
[H]N([C@@H]1CN2CCC1CC2)C(=O)C1=NN([H])C2=CC=CC=C12,[0.0026544705033302307],0.0012823292,0.011424703,0.0018531663,0.0
CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,[0.00022784182510804385],0.0012813604,0.0002423525,0.0012007979,0.0
[H][C@]1(CO)O[C@@]([H])(N2C=C3C4=C(N=CN=C24)N(C)NC3=N)[C@]([H])(O)[C@]1([H])O,[0.00015752442413941026],0.0012810901,0.004258217,0.0010246519,0.0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,[7.76162778493017e-08],0.0012795731,6.798119e-05,0.0010425688,0.0
C[C@@H](N)[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O)[C@@H]1O,[7.520740141764293e-10],0.0012791174,0.0005573632,0.0019741068,0.0
COC1=CC(C)=C2C(OC3=CC=CC(=C3)C(F)(F)F)=C(OC)C=C(NC(C)CCCN)C2=N1,[3.4481963666621596e-05],0.001278788,0.017277589,0.0013129722,0.0
COC1=CC(CN(C)C2=CC3=C(N=C2)N=C(N)N=C3N)=C(OC)C=C1,[0.0006833378574810922],0.0012778272,0.00982896,0.0017205365,0.0
C(CN1CCCCC1)OC1=CC=CC(=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1,[0.0012701923260465264],0.0012759701,0.040841,0.0013020266,0.0
[H][C@](CCC(O)=O)(NS(=O)(=O)C1=CC2=C(C=C1)C=C(OCCCCC)C=C2)C(O)=O,[0.00010878824105020612],0.0012757867,6.415464e-05,0.0012656943,0.0
[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,[5.1825725222443e-07],0.0012754793,0.012141192,0.0016151714,0.0
CC1=NC(=CC=C1)C1=NN2CCCC2=C1C1=CC=C(F)C=C1,[0.0013524434762075543],0.0012753627,0.021714177,0.0012827171,0.0
NC1=CC2=C(C=CC=C2)C2=C1C=CC=C2,[0.0003036239941138774],0.0012751094,0.00016550894,0.0017324729,0.0
NCCN,[1.0760573577745913e-14],0.0012750456,1.5280211e-05,0.0018250376,0.0
CCN(CC)CCCCCCNC1=CC(OC)=CC2=C(C)C=CN=C12,[4.738831762551854e-07],0.0012747087,0.0009959646,0.0018955015,0.0
CC1=CC(N2CCCS2(=O)=O)=C2OC(=C(O)C(=O)C2=C1)C1=CC=C(O)C(O)=C1,[0.0021153963170945644],0.0012735776,0.0017550413,0.0023832382,0.0
C[C@H](N1N=NC2=NC=C(N=C12)C1=CN(C)N=C1)C1=CN2C=CN=C2C=C1,[0.0006491690292023122],0.0012730918,0.0013790592,0.0017396201,0.0
NC1=CC=CC=C1C(=O)CCC(O)=O,[0.00018458135309629142],0.0012708162,4.6090805e-05,0.0021886951,0.0
C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CCC1=CC=CC=C1,[7.897189061623067e-05],0.0012690598,0.00036332206,0.0010510419,0.0
[H][C@](S)(CCS)CCCCC(N)=O,[6.884630088244137e-10],0.0012688984,0.00031164486,0.0016629082,0.0
CCCC(=O)OCOC(=O)C(C)(C)C,[0.0009310055756941438],0.0012686489,0.0013146513,0.001381933,0.0
NC(=[NH2+])C1=CC2=C(S1)C=CC=C2I,[0.0002785464748740196],0.0012682484,0.0015561419,0.0015528034,0.0
[H][C@@]12CO[C@@](C)(O[C@@]1([H])[C@H](O)[C@H](O)[C@H](O[C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1C(O)=O)O2)C(O)=O,[9.935001088479112e-08],0.0012678861,0.00025354503,0.0009906283,0.0
[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])N=C(C)O,[1.7489061576725362e-07],0.0012653117,5.250131e-05,0.0013713607,0.0
OCC(CO)(CO)CO,[5.79942474251971e-12],0.0012646773,2.632064e-05,0.0019414029,0.0
OC(=O)C1=CC=C(C=C1)[C@H]1C[C@@H](NC(=O)C2(CC2)C2=CC3=C(OC(F)(F)O3)C=C2)C2=C(O1)C=C(OC(F)F)C=C2,[0.02017376571893692],0.0012633583,0.0012895868,0.0008003966,0.0
C[C@H](N)[C@H](N)CCCCCC(O)=O,[2.774578622410928e-10],0.0012616562,5.2388175e-05,0.0015119453,0.0
[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,[4.872944756040276e-11],0.0012613493,0.00041730044,0.0013082306,0.0
[H][C@]1(O)[C@]([H])(O)[C@@]2([H])N=C(O[C@@]2([H])[C@]1([H])CO)N(C)C,[1.6228786137162388e-07],0.001259281,3.7838232e-05,0.0013708737,0.0
FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,[0.0005965149612165987],0.0012575004,0.0011205411,0.0015410315,0.0
NCCCCNC(=O)C1=CC=C(C=C1)S(N)(=O)=O,[2.2664482457912527e-05],0.001257213,6.375657e-05,0.0015685646,0.0
COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,[0.022234056144952774],0.0012561273,0.00030650277,0.0017152398,0.0
OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=C(C=C1)C(O)=O,[0.0010514711029827595],0.0012560639,0.000107709675,0.001257086,0.0
CC(=O)OC1=CC=CC=C1C(O)=O,[0.002279501873999834],0.0012479435,3.9610288e-05,0.0021785984,0.0
OP(O)(=O)OC1=CC=CC=C1,[0.11008533090353012],0.0012464919,0.00012550484,0.0011609327,0.0
[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@@]([H])(O)[C@]1([H])OP(O)(O)=O,[7.49072787584737e-05],0.0012462926,0.00022843436,0.0015206505,0.0
CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1,[0.0073113455437123775],0.0012461067,0.0013362947,0.001466325,0.0
NCCCC[C@H](N)C(O)=O,[8.462079392757005e-08],0.0012451641,4.5902198e-05,0.0014400601,0.0
CNC(=O)CN1CCC(CC1)NC1=NC(=CC=N1)C1=CN=C2C=CC=CN12,[0.0014952437486499548],0.0012436251,0.007914256,0.001863799,0.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N[C@@H]3CCOC3)N=CN=C12,[6.285611675593827e-07],0.001238949,0.001269764,0.0010383778,0.0
NC(=O)NCC1=CC(=CC=C1)C1=C(O)C(=CC=C1)C1=CC2=C(N1)C=CN=C2,[0.006114430259913206],0.0012380742,0.031985275,0.0013414513,0.0
[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,[0.0005849185981787741],0.0012375879,0.07018907,0.001197295,0.0
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,[0.011039024218916893],0.0012372131,5.922876e-05,0.0013296714,0.0
[H][C@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4([H])[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O,[1.0411195461301759e-07],0.0012368431,0.00016825649,0.0011015229,0.0
[H][C@@]12O[C@@]3([H])CCC4CC(=O)C[C@H]5[C@H](C[C@H]6O[C@H](C[C@@H](C)C6=C)CC[C@@H]6O[C@H](CC6=C)CC[C@@]67C[C@@H](O[C@H]1[C@@H](O6)[C@@]3([H])O4)[C@@H]2O7)O[C@H](C[C@H](O)CN)[C@@H]5OC,[2.1263292515616428e-10],0.0012363784,0.000141039,0.0012331082,0.0
CN(NC(=O)OC(C)(C)C)C#N,[0.07578516751527786],0.0012358327,0.00049121614,0.0016931574,0.0
BrC1=CC=C(NC(=S)OCCN2C(=O)C3=C(C=CC=C3)C2=O)C=C1,[0.00025075371377170086],0.0012338661,0.00069084426,0.002478658,0.0
CC(=O)C(O)=O,[0.00017522636335343122],0.0012314164,2.9082026e-05,0.001585907,0.0
CCOP(=O)(OCC)SCC[N+](C)(C)C,[0.00024556773132644594],0.001231254,6.0707996e-05,0.0014141768,0.0
N[C@H](CO)C(O)=O,[0.008418508805334568],0.0012303559,2.8877104e-05,0.0015397465,0.0
OC(=O)C1=CC=CN1,[0.03779413178563118],0.0012303214,6.7345056e-05,0.0015059764,0.0
FC(F)(F)C1=CC(NC(=O)NC2=CC=C(OC3=CC=NC=C3)C=C2)=CC=C1,[0.004364735912531614],0.0012296776,0.0017120854,0.0017446296,0.0
C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1,[3.8766330590078724e-07],0.0012281383,0.000109815395,0.0013868125,0.0
CN1C(=CC=C1C1=CC=C2NC(=S)OC(C)(C)C2=C1)C#N,[0.22199863195419312],0.0012279997,0.00063786167,0.0016572531,0.0
CC1=CC=C(C=C1)C(=O)N1CCC(CC2=CC=CC=C2)CC1,[0.0006407232140190899],0.0012261379,0.00024255109,0.0014508697,0.0
[H][C@](C)(COC1=CC(=CC(C)=C1)C(=O)N(CC)C(C)C)NC1=CC=NC=C1,[0.00019869391690008342],0.0012253287,0.0016857006,0.0017455834,0.0
[H][C@]1(CO)O[C@@]([H])(C2=CNC3=C2N=CN=C3O)[C@]([H])(O)[C@]1([H])O,[2.9353384888963774e-05],0.0012247191,6.486577e-05,0.001341326,0.0
[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[1.713186321694593e-07],0.0012241201,0.00071471627,0.0011093604,0.0
C[C@@H](O)[C@@H](N)C(O)=O,[0.00023636897094547749],0.0012237681,0.00012186613,0.0015391778,0.0
C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1,[0.0002463580167386681],0.0012211709,0.005560074,0.0009413797,0.0
CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]12C,[1.3022606253798585e-05],0.0012208697,0.00011263938,0.0011004568,0.0
[H][C@](OC(C)=O)(C(=O)OC)C1=CC=C(N)C=C1C(O)=O,[1.2101786239782086e-10],0.0012165044,0.0019067737,0.0011964514,0.0
CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,[0.0013904598308727145],0.0012156843,7.2309624e-05,0.0013850181,0.0
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(OS(O)(=O)=O)[C@@]1([H])OS(O)(=O)=O,[6.61738042140314e-08],0.001215646,2.322025e-05,0.001202272,0.0
CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,[0.025668630376458168],0.0012154827,0.00052830996,0.0025440617,0.0
CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,[0.00011512895434862003],0.0012142077,0.0019697046,0.0011249974,0.0
COC1=CC=CC(=C1)C1=NC2=C(N1)C=CC=C2C(N)=O,[0.04605066776275635],0.0012124799,0.016585577,0.0013035304,0.0
CC(C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C=O,[0.004569029901176691],0.0012122587,0.0006039209,0.0015998473,0.0
CN1C=CN=C1SC1=CC(C(=O)NC2=NC=CS2)=C(N)C=C1F,[0.0024808025918900967],0.001212217,0.014778547,0.0017291518,0.0
ON(CCOC1=CC=CC(=C1)C(=O)C1=CC=CC=C1)C=O,[0.10616713762283325],0.0012098356,0.00051720074,0.00080782385,0.0
[H][C@](O)(CN)C1=CC=CC(=C1)C(F)(F)F,[0.0008894487400539219],0.0012082119,0.0006038791,0.0012273999,0.0
[O-][N+]1=CC=CC2=C1C=C(S2)C(=O)N1CCN(CC1)S(=O)(=O)C1=CC2=CC(Cl)=CC=C2N1,[0.014029530808329582],0.0012074221,0.00046497368,0.0017739782,0.0
OC(CC(O)=O)CC(O)=O,[0.0005867989384569228],0.0012070115,9.827002e-06,0.0023851537,0.0
C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,[0.0002366449625696987],0.0012069886,0.00035662623,0.002031165,0.0
[H][C@@](O)(C1=CC=CC2=CC=CC=C12)P(O)(O)=O,[0.004416721407324076],0.0012051458,9.654487e-05,0.0012278991,0.0
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,[0.0006276299245655537],0.0012046649,1.9654848e-05,0.0013033815,0.0
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,[3.3112552046077326e-05],0.0012043162,0.00072073255,0.0019385676,0.0
[H][C@@](C)(O)[C@@]1([H])O[C@@]([H])(N2C=NC3=C(C)N=CN=C23)[C@]([H])(O)[C@]1([H])O,[2.4237708203145303e-05],0.0012039382,0.0012523916,0.0013045034,0.0
[H][C@@](CCCN1C(O)=N[C@@]2(O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@@]2([H])O)C1=O)(N(O)CO)C(O)=O,[5.313589645083994e-05],0.0012027187,0.0001421666,0.0009866826,0.0
[H][C@]1(N)OC2=CC=CC=C2[C@]([H])(O)S1,[0.0013936867471784353],0.0012023584,0.00013937255,0.0012864567,0.0
CN1C(O)=NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,[0.004254318308085203],0.0012009592,0.0021216737,0.0015502874,0.0
CCCCCCCCCC(C)=O,[3.5300755374390036e-13],0.0012004359,1.4025081e-05,0.0013898906,0.0
COC1=CC=C(C=C1)S(=O)(=O)N1C=C(CCC(O)=O)C2=CC(OC)=CC=C12,[0.05263231322169304],0.0011998427,0.00025553652,0.0010817647,0.0
COC1=CC=CC2=C1CCC(=O)N2CCCN1CCN(CC1)C1=CC=CC(Cl)=C1,[0.004236104432493448],0.0011997947,0.005069463,0.0012293011,0.0
OC1=CC=C(C=C1)C1=CC=C2C(C=CC(O)=C2Cl)=C1,[0.09615502506494522],0.0011997105,0.000116680996,0.0016913805,0.0
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,[2.6759787942864932e-05],0.0011993924,5.142833e-05,0.0013745072,0.0
NC1=CC=CC2=C1C=C1C=CC=CC1=C2,[0.0009892428060993552],0.0011984663,0.00085523585,0.0020463667,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,[3.1277005430041527e-09],0.0011978723,0.0005911002,0.0014731431,0.0
[H][C@]12O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(CCC)S2,[5.63114667784248e-07],0.0011972734,4.4509772e-05,0.001373991,0.0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O,[0.08480469137430191],0.001197262,0.003238283,0.000598929,0.0
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,[0.0014343296643346548],0.0011963437,0.0001229144,0.0017984296,0.0
CCC(CC)(CNC(=O)CCCO)C1=CC(OC)=CC=C1,[0.0005286681116558611],0.0011946379,0.0023099752,0.0012786422,0.0
NCCCNCCCCNC(=O)[C@H](O)NC(=O)CCCCCCNC(N)=N,[1.5602324765495723e-06],0.0011941522,0.00025207494,0.0011630773,0.0
COC1=CC(=CC=C1)N1C=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O,[0.00029708564397878945],0.00119321,0.00043027583,0.0009314074,0.0
CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,[6.334887439152226e-05],0.0011932083,3.6294598e-05,0.0012645575,0.0
CC(C)(CO)[C@@H](O)C(=O)NCCCO,[5.166435812498094e-07],0.0011924691,8.8174515e-05,0.0015900158,0.0
[H][C@@]1(CO[C@](C)(OC1)C(O)=O)OC(O)=NCCN=C(O)O[C@@]1([H])CO[C@](C)(OC1)C(O)=O,[0.0005276848678477108],0.0011910212,1.6225958e-05,0.0010508818,0.0
N[C@@H](CCCC[NH3+])C(N)=O,[1.2836987028919111e-09],0.0011906911,0.00021504473,0.0014188158,0.0
